expense_id,user_id,category_id,month,year,amount
3192,6,5,Apr,2024,837.19
3193,4,1,Feb,2024,922.13
3194,3,3,Jun,2023,113.02
3195,12,4,Sep,2023,576.75
3196,17,6,Jul,2024,30.82
3197,4,2,Feb,2024,858.8
3198,19,4,Jun,2023,911.49
3199,18,3,Sep,2023,907.78
3200,14,6,May,2024,892.7
3201,15,1,Sep,2024,955.17
3202,7,3,Oct,2023,871.22
3203,3,1,Aug,2024,341.88
3204,19,3,Dec,2023,889.17
3205,8,3,Sep,2023,427.1
3206,17,6,Apr,2024,431.27
3207,14,4,May,2023,27.4
3208,15,3,Aug,2023,165.39
3209,13,4,Dec,2023,85.52
3210,12,1,Aug,2024,647.31
3211,4,2,Sep,2024,759.51
3212,6,5,Feb,2023,924.42
3213,19,1,Jan,2024,975.4
3214,13,5,Feb,2023,609.25
3215,2,5,Apr,2024,157.61
3216,7,1,Mar,2024,227.22
3217,20,3,May,2023,505.0
3218,11,4,Dec,2023,891.43
3219,9,4,Jan,2024,931.5
3220,18,6,Dec,2024,28.98
3221,13,1,Apr,2023,437.2
3222,16,3,Mar,2024,149.41
3223,11,5,Jan,2023,357.25
3224,14,3,Jan,2024,459.3
3225,18,4,Nov,2024,76.88
3226,5,6,Oct,2024,91.1
3227,8,2,Jan,2024,992.88
3228,1,2,Oct,2024,531.84
3229,15,1,Sep,2024,445.53
3230,15,4,Oct,2023,656.83
3231,19,4,Jun,2024,58.59
3232,14,1,Apr,2023,433.57
3233,20,1,Aug,2024,367.87
3234,12,4,Jun,2024,393.41
3235,3,5,Jun,2024,556.58
3236,12,6,Sep,2023,56.37
3237,2,2,Jan,2024,165.59
3238,16,4,Jun,2024,162.13
3239,13,1,Feb,2024,364.38
3240,1,6,Jun,2024,421.18
3241,2,1,Nov,2023,564.32
3242,4,1,Aug,2024,163.1
3243,16,5,Jul,2023,503.88
3244,20,5,Jan,2023,359.0
3245,8,4,Jun,2024,362.53
3246,11,5,Jul,2024,773.12
3247,2,3,Sep,2024,324.05
3248,3,1,Feb,2024,752.87
3249,6,3,Apr,2024,222.67
3250,13,2,Oct,2024,77.73
3251,15,4,Jun,2023,55.59
3252,15,2,May,2023,906.03
3253,9,4,Nov,2024,792.41
3254,1,2,May,2024,978.23
3255,1,6,Nov,2024,71.57
3256,16,4,Jul,2023,673.52
3257,3,4,Oct,2023,334.54
3258,8,1,Oct,2024,410.52
3259,16,6,Nov,2023,847.76
3260,20,3,Jan,2023,459.29
3261,14,5,Mar,2024,423.38
3262,18,2,Oct,2023,762.9
3263,18,4,Sep,2024,352.2
3264,17,1,Nov,2023,182.64
3265,11,6,Mar,2024,801.81
3266,6,1,Aug,2024,192.03
3267,2,6,Jan,2024,434.63
3268,6,2,Dec,2023,899.02
3269,7,1,Sep,2023,524.86
3270,2,2,Feb,2024,279.26
3271,3,6,Feb,2023,641.18
3272,15,2,May,2023,38.02
3273,1,1,Apr,2024,806.09
3274,6,5,May,2023,187.24
3275,3,3,Nov,2023,900.37
3276,13,3,Oct,2023,893.6
3277,4,4,Aug,2024,291.38
3278,1,1,Nov,2024,269.09
3279,12,4,Feb,2024,253.23
3280,6,5,Nov,2024,23.58
3281,10,2,Dec,2023,754.22
3282,17,1,Jul,2023,171.79
3283,14,2,Sep,2023,893.21
3284,6,5,Jul,2023,723.09
3285,1,6,Aug,2023,803.9
3286,16,5,Dec,2024,743.34
3287,18,2,Sep,2023,771.82
3288,8,1,Aug,2024,793.55
3289,19,4,Apr,2024,44.36
3290,7,4,Jan,2024,158.73
3291,4,3,Aug,2024,970.99
3292,13,6,Jan,2024,671.34
3293,7,5,Feb,2024,219.57
3294,8,2,Dec,2024,619.64
3295,20,5,Sep,2024,38.14
3296,7,6,May,2023,988.47
3297,10,5,Jul,2023,474.03
3298,20,1,Nov,2024,721.61
3299,1,5,Feb,2024,983.64
3300,4,3,Feb,2024,179.18
3301,11,6,Jun,2023,156.37
3302,18,5,Mar,2024,878.6
3303,17,3,Aug,2023,815.22
3304,2,2,Dec,2023,161.51
3305,1,1,Feb,2024,840.24
3306,3,6,Jul,2024,803.63
3307,4,1,Aug,2024,215.28
3308,8,2,Aug,2023,991.2
3309,3,3,Aug,2024,123.32
3310,10,1,Jan,2023,141.14
3311,13,4,Mar,2024,487.39
3312,5,3,May,2023,407.49
3313,10,4,Feb,2023,905.71
3314,17,4,Dec,2023,952.32
3315,8,2,Mar,2024,535.17
3316,4,5,Sep,2023,55.65
3317,19,6,Aug,2023,649.67
3318,11,1,Jul,2024,354.01
3319,12,6,Jul,2024,355.73
3320,14,6,May,2023,993.33
3321,8,1,Nov,2023,243.94
3322,18,6,Apr,2024,475.24
3323,4,1,Mar,2024,348.64
3324,13,6,May,2023,659.3
3325,2,3,Jan,2023,172.79
3326,6,4,Feb,2023,753.33
3327,18,4,Apr,2023,555.34
3328,15,6,Mar,2024,275.99
3329,3,4,Oct,2023,690.03
3330,14,6,May,2023,814.61
3331,1,2,Jan,2024,79.36
3332,8,4,Jan,2023,793.83
3333,16,3,Feb,2023,245.51
3334,17,1,Jul,2024,224.11
3335,5,5,May,2024,828.84
3336,3,4,Mar,2023,329.3
3337,18,3,Mar,2024,691.91
3338,16,1,Jan,2023,567.96
3339,9,5,Apr,2024,17.45
3340,15,4,Aug,2024,628.9
3341,18,6,Mar,2024,704.63
3342,5,5,Apr,2023,355.0
3343,5,3,Sep,2023,218.59
3344,14,2,Aug,2024,360.54
3345,3,6,May,2023,694.15
3346,15,5,Jul,2023,815.03
3347,13,4,Aug,2024,939.36
3348,18,5,Nov,2024,471.88
3349,5,5,May,2023,119.8
3350,6,3,Jun,2023,218.06
3351,10,2,Feb,2024,988.45
3352,9,2,Aug,2024,73.55
3353,19,4,Sep,2023,169.76
3354,1,1,Feb,2024,280.42
3355,7,6,Mar,2024,608.81
3356,15,4,May,2023,999.76
3357,18,4,Jun,2024,22.98
3358,3,5,Oct,2024,193.64
3359,6,3,Jun,2024,234.62
3360,15,6,Aug,2023,618.12
3361,13,5,Jan,2023,707.16
3362,5,1,Dec,2023,346.78
3363,6,5,Aug,2024,439.64
3364,6,3,Jun,2023,395.15
3365,8,3,Sep,2024,184.74
3366,7,3,Oct,2023,188.08
3367,18,5,Jan,2023,194.52
3368,14,1,Apr,2023,494.7
3369,13,3,Mar,2024,411.47
3370,2,4,Dec,2023,587.09
3371,16,2,Apr,2024,92.72
3372,6,5,Dec,2024,991.51
3373,10,3,Mar,2023,937.63
3374,2,5,Jul,2024,892.77
3375,5,1,Feb,2023,652.6
3376,13,3,May,2024,900.82
3377,8,1,Nov,2023,894.81
3378,12,3,Mar,2024,862.94
3379,11,6,Aug,2023,959.86
3380,5,1,Dec,2023,102.77
3381,9,3,Oct,2023,925.63
3382,6,1,Apr,2024,110.06
3383,18,5,Oct,2024,736.27
3384,16,3,Aug,2023,893.85
3385,2,6,Jan,2024,703.28
3386,14,4,Jan,2023,345.22
3387,11,6,Nov,2023,390.69
3388,7,6,Feb,2023,816.05
3389,5,5,Aug,2024,593.03
3390,4,5,Jun,2024,414.75
3391,12,1,Dec,2023,627.6
3392,14,1,Jul,2024,584.77
3393,5,3,May,2023,769.57
3394,11,5,Oct,2024,680.06
3395,18,6,Feb,2023,163.33
3396,18,1,Dec,2023,855.02
3397,6,1,Jun,2023,275.12
3398,8,4,Apr,2024,130.03
3399,13,3,Oct,2023,538.2
3400,13,5,May,2023,465.24
3401,11,6,Sep,2024,482.35
3402,11,5,Jun,2024,68.08
3403,12,2,Sep,2024,840.03
3404,18,4,Feb,2024,376.69
3405,18,2,May,2024,401.04
3406,11,6,May,2024,86.1
3407,13,4,Mar,2023,495.82
3408,19,2,Sep,2024,406.73
3409,16,1,Jan,2023,624.03
3410,11,1,Jun,2024,183.35
3411,3,3,May,2024,376.08
3412,10,5,Jun,2024,133.97
3413,6,6,Apr,2023,883.33
3414,17,5,Mar,2024,768.48
3415,13,2,Jun,2023,696.72
3416,4,6,May,2023,362.08
3417,15,3,Dec,2024,675.12
3418,19,3,Feb,2023,241.74
3419,12,1,Mar,2024,156.16
3420,8,4,Dec,2024,308.74
3421,2,5,Aug,2024,712.88
3422,15,1,May,2024,128.36
3423,17,3,Jun,2024,244.39
3424,2,5,Feb,2024,416.29
3425,4,1,Jan,2023,811.03
3426,6,3,Mar,2023,654.05
3427,20,4,Sep,2024,447.35
3428,17,3,Apr,2023,194.23
3429,19,6,May,2024,119.79
3430,5,2,Mar,2024,915.4
3431,1,4,Dec,2023,789.64
3432,12,4,Jul,2024,327.33
3433,9,5,Dec,2024,982.32
3434,6,2,Jul,2023,531.06
3435,19,6,Mar,2024,735.96
3436,15,5,Mar,2023,633.05
3437,7,3,Sep,2024,934.99
3438,16,2,Sep,2023,745.01
3439,19,3,Oct,2023,10.51
3440,4,2,Nov,2023,236.01
3441,6,3,Jun,2023,224.58
3442,16,3,Jun,2024,297.7
3443,16,1,Jun,2023,182.39
3444,17,6,Dec,2024,737.36
3445,8,4,Mar,2023,430.86
3446,16,3,Feb,2024,642.5
3447,6,6,Sep,2024,323.99
3448,10,1,Aug,2023,955.87
3449,8,3,Feb,2024,464.04
3450,14,5,May,2024,877.98
3451,13,1,Jul,2024,397.07
3452,5,5,Mar,2023,887.75
3453,6,3,Dec,2023,962.66
3454,1,5,May,2024,765.04
3455,17,2,Jun,2024,524.31
3456,7,4,Aug,2024,320.43
3457,16,2,Sep,2024,573.35
3458,13,6,May,2023,386.85
3459,3,2,Feb,2023,567.99
3460,19,2,Apr,2023,813.49
3461,14,3,Aug,2024,952.7
3462,17,3,Nov,2023,739.61
3463,19,6,Jan,2023,735.03
3464,9,2,Nov,2024,27.33
3465,20,3,Sep,2024,323.55
3466,7,6,Nov,2023,80.64
3467,13,3,Feb,2024,850.37
3468,1,1,Oct,2024,766.87
3469,11,1,Mar,2023,191.44
3470,16,3,Oct,2024,716.32
3471,16,5,Jun,2023,108.13
3472,18,3,Feb,2023,364.64
3473,18,3,Feb,2023,440.61
3474,8,4,Mar,2023,741.81
3475,3,2,Mar,2023,459.31
3476,1,6,Jul,2023,579.85
3477,2,1,Dec,2023,164.96
3478,1,6,Oct,2024,819.04
3479,15,5,May,2024,613.91
3480,4,6,Feb,2024,558.58
3481,18,6,May,2023,117.34
3482,6,2,Dec,2023,666.41
3483,17,5,Sep,2024,391.92
3484,18,4,Sep,2023,548.0
3485,14,2,Dec,2024,954.13
3486,10,2,Jul,2023,642.55
3487,7,1,Jun,2023,358.53
3488,18,5,Jun,2024,517.99
3489,6,2,Mar,2023,67.74
3490,5,5,Oct,2023,259.91
3491,11,4,Nov,2023,282.37
3492,16,5,Jun,2023,847.21
3493,2,4,Aug,2024,105.94
3494,16,5,Jan,2023,557.58
3495,13,1,Oct,2024,915.12
3496,13,6,May,2023,618.8
3497,17,2,Sep,2023,925.9
3498,10,5,Jun,2023,513.97
3499,14,1,Aug,2024,650.65
3500,5,4,Jun,2023,207.85
3501,1,3,Feb,2023,831.03
3502,15,2,May,2024,848.62
3503,2,2,Jun,2024,67.25
3504,12,1,Nov,2023,714.7
3505,16,6,Mar,2024,112.15
3506,19,1,Mar,2024,880.07
3507,15,6,May,2023,511.39
3508,11,3,May,2024,771.67
3509,18,5,Dec,2024,497.08
3510,17,3,Sep,2024,802.65
3511,2,4,Nov,2024,136.33
3512,7,3,Jan,2024,716.8
3513,20,6,Nov,2023,987.91
3514,19,2,Jan,2024,143.61
3515,4,6,Oct,2024,218.62
3516,19,5,Jun,2023,769.0
3517,17,3,May,2024,182.47
3518,16,1,Sep,2024,440.9
3519,3,6,Feb,2024,359.55
3520,9,3,Jan,2024,626.35
3521,5,6,Dec,2024,405.67
3522,16,6,Apr,2024,401.89
3523,9,6,Jul,2024,184.44
3524,5,5,Jul,2024,292.77
3525,14,1,Mar,2024,607.47
3526,3,4,Jul,2024,17.22
3527,17,4,Feb,2024,901.08
3528,17,4,Jul,2024,321.59
3529,11,1,Oct,2023,719.09
3530,19,2,Jun,2024,310.61
3531,4,2,Dec,2024,469.24
3532,19,2,Jan,2024,766.13
3533,6,5,Jul,2024,770.3
3534,6,6,Apr,2024,516.57
3535,1,2,Feb,2023,41.74
3536,12,1,Jun,2024,267.38
3537,19,3,Nov,2023,855.13
3538,11,3,Aug,2024,514.63
3539,1,6,Jul,2023,403.24
3540,7,2,Mar,2023,957.06
3541,2,2,Jun,2024,900.26
3542,14,3,May,2023,582.68
3543,2,3,Aug,2023,586.4
3544,9,4,Mar,2023,791.58
3545,10,2,Sep,2024,45.73
3546,18,5,May,2024,564.5
3547,3,2,Jan,2023,575.52
3548,2,3,Apr,2024,552.57
3549,2,5,Dec,2023,38.06
3550,4,6,Oct,2023,532.77
3551,15,4,Aug,2023,918.45
3552,18,6,Apr,2023,513.0
3553,8,1,Oct,2023,473.13
3554,9,6,Jun,2024,139.78
3555,20,6,Nov,2023,447.78
3556,1,4,May,2023,290.38
3557,20,4,Sep,2024,888.98
3558,4,3,Nov,2023,389.18
3559,15,2,Aug,2023,556.35
3560,19,1,Jun,2024,814.09
3561,18,5,Mar,2023,834.22
3562,4,4,Jan,2024,663.0
3563,16,4,Feb,2024,769.56
3564,3,5,Oct,2024,487.16
3565,20,3,Jun,2023,934.98
3566,20,6,Oct,2024,155.71
3567,6,5,Sep,2023,99.17
3568,11,5,Jan,2024,86.95
3569,6,3,Dec,2024,551.22
3570,5,5,Nov,2024,506.63
3571,16,4,Nov,2023,230.18
3572,6,6,Dec,2023,252.84
3573,13,1,Feb,2024,985.73
3574,10,4,Sep,2024,247.37
3575,13,5,Aug,2024,655.96
3576,2,6,Oct,2024,994.67
3577,2,3,Aug,2024,981.79
3578,9,2,Nov,2024,23.73
3579,1,3,Sep,2023,508.48
3580,20,5,Apr,2024,147.25
3581,9,3,Mar,2024,713.86
3582,8,5,Jun,2023,668.63
3583,16,3,Apr,2024,22.2
3584,8,6,Aug,2024,922.21
3585,13,6,Sep,2023,868.88
3586,10,3,Oct,2023,736.37
3587,10,4,Mar,2024,987.87
3588,6,3,Apr,2024,457.99
3589,15,3,Nov,2023,498.01
3590,4,1,Jun,2023,486.58
3591,20,4,Dec,2024,524.53
3592,9,5,Feb,2024,952.42
3593,8,6,Dec,2023,519.15
3594,18,3,Dec,2024,234.75
3595,1,4,Aug,2024,261.46
3596,8,3,Mar,2024,56.85
3597,5,4,Nov,2024,932.38
3598,11,2,Apr,2024,574.22
3599,4,5,Jan,2024,898.46
3600,2,5,Feb,2023,889.58
3601,19,2,Jul,2024,182.8
3602,7,4,Oct,2024,12.26
3603,18,2,Feb,2023,467.49
3604,1,1,Aug,2024,397.18
3605,1,4,Dec,2024,215.31
3606,3,3,Feb,2023,34.16
3607,5,2,Sep,2024,201.23
3608,4,1,Sep,2024,558.3
3609,14,3,Mar,2023,24.15
3610,8,5,Aug,2024,509.28
3611,18,2,Sep,2023,159.53
3612,11,1,Jun,2024,958.64
3613,10,6,Mar,2024,710.33
3614,3,3,Nov,2024,495.5
3615,13,4,Jul,2024,706.76
3616,1,3,Jul,2024,466.65
3617,18,6,May,2024,90.12
3618,5,4,Dec,2024,250.41
3619,20,1,Nov,2024,830.61
3620,20,3,Oct,2023,324.25
3621,16,2,Aug,2023,708.98
3622,16,4,Aug,2023,469.51
3623,13,2,Nov,2024,499.31
3624,2,1,Jul,2024,385.25
3625,7,2,Jan,2023,327.67
3626,10,2,Oct,2023,730.27
3627,2,3,Nov,2023,657.68
3628,7,6,Sep,2024,830.13
3629,7,5,Sep,2024,617.64
3630,18,2,Jul,2024,670.48
3631,11,1,Jun,2023,241.64
3632,17,2,Apr,2024,692.18
3633,13,5,Jan,2023,773.97
3634,18,6,Feb,2024,83.95
3635,1,6,Aug,2024,273.74
3636,18,2,Feb,2024,908.96
3637,6,4,May,2023,92.56
3638,19,3,Jun,2024,300.96
3639,4,2,Apr,2023,932.5
3640,16,2,May,2024,768.65
3641,10,1,Nov,2023,702.23
3642,15,2,Jan,2024,887.83
3643,7,5,Jan,2024,733.12
3644,9,5,Feb,2024,520.92
3645,7,5,Oct,2023,405.18
3646,10,3,Sep,2024,739.04
3647,15,3,May,2023,699.3
3648,13,2,Nov,2024,959.4
3649,8,1,Nov,2024,757.48
3650,12,4,Feb,2023,306.16
3651,16,2,Dec,2024,577.7
3652,7,1,Sep,2023,435.16
3653,15,2,Nov,2023,960.4
3654,14,6,Jul,2024,953.53
3655,8,2,Dec,2023,766.29
3656,18,2,Sep,2023,612.93
3657,1,2,Apr,2024,420.92
3658,8,2,Aug,2023,26.91
3659,7,2,Jan,2024,374.58
3660,16,3,Jul,2023,108.37
3661,18,3,Feb,2023,824.95
3662,6,4,Jun,2023,349.72
3663,7,3,May,2024,373.82
3664,1,3,Aug,2023,588.01
3665,11,2,Jul,2024,379.38
3666,6,2,Mar,2024,58.78
3667,16,3,Aug,2023,451.93
3668,17,4,Dec,2023,27.03
3669,15,2,Sep,2024,266.01
3670,10,6,Feb,2024,308.83
3671,16,1,Nov,2024,237.01
3672,10,5,Oct,2024,412.72
3673,2,3,Mar,2023,130.22
3674,14,6,Jul,2023,82.89
3675,8,1,Aug,2024,618.45
3676,18,6,Nov,2024,535.36
3677,1,1,Aug,2024,747.76
3678,5,5,May,2024,181.85
3679,16,1,Dec,2023,910.35
3680,17,5,Jul,2024,472.27
3681,16,4,Oct,2024,614.49
3682,9,2,Oct,2024,795.45
3683,19,4,May,2024,78.95
3684,12,4,Feb,2023,525.08
3685,9,2,Aug,2024,655.39
3686,13,4,Apr,2023,130.5
3687,14,1,Dec,2023,705.77
3688,19,3,Jan,2023,337.36
3689,2,2,Jul,2023,113.23
3690,6,4,Feb,2024,602.03
3691,16,2,Mar,2023,831.42
3692,11,2,Feb,2024,586.56
3693,11,2,Sep,2023,43.04
3694,9,4,Mar,2024,255.39
3695,3,6,Jan,2023,98.89
3696,15,5,May,2023,552.82
3697,5,1,Jun,2023,872.89
3698,8,3,Mar,2023,330.23
3699,20,1,Sep,2024,75.42
3700,3,5,Jul,2024,896.57
3701,5,6,Apr,2023,371.47
3702,12,4,Apr,2024,144.89
3703,12,5,May,2024,261.11
3704,7,4,May,2024,315.38
3705,5,6,Dec,2023,691.1
3706,17,2,Oct,2024,695.04
3707,17,1,Dec,2024,347.16
3708,14,3,May,2024,666.04
3709,10,3,Jan,2024,428.2
3710,13,5,Aug,2024,20.41
3711,14,1,Jul,2024,900.2
3712,10,5,Sep,2023,201.32
3713,16,6,Jul,2023,264.16
3714,1,6,Jul,2023,567.24
3715,5,6,Apr,2024,761.0
3716,3,2,Oct,2023,104.09
3717,10,3,Aug,2023,444.71
3718,1,5,Jul,2024,839.54
3719,9,1,Aug,2023,637.24
3720,20,5,Aug,2024,999.89
3721,14,3,May,2023,827.78
3722,7,4,Aug,2023,429.57
3723,19,5,May,2023,874.36
3724,3,4,Feb,2024,730.44
3725,7,3,Sep,2023,796.32
3726,18,6,Jan,2023,264.33
3727,19,6,Jun,2023,510.96
3728,10,5,Jan,2023,843.26
3729,11,5,May,2024,673.95
3730,3,5,Aug,2023,92.89
3731,12,1,Jul,2024,296.94
3732,13,1,Jun,2023,907.37
3733,15,4,Apr,2024,615.47
3734,7,3,Mar,2024,804.09
3735,20,4,Aug,2023,153.21
3736,5,1,Jan,2024,933.74
3737,6,5,Jun,2024,511.4
3738,18,3,Oct,2023,550.9
3739,4,4,Mar,2023,259.09
3740,20,2,Jul,2023,948.03
3741,10,2,Aug,2024,370.11
3742,11,1,Jan,2023,636.6
3743,15,6,Jun,2024,670.21
3744,7,4,Apr,2023,419.56
3745,12,2,Jan,2024,559.35
3746,4,5,Jul,2023,153.86
3747,6,3,Jan,2023,767.48
3748,5,1,Apr,2024,74.4
3749,6,6,Dec,2023,123.52
3750,12,2,Feb,2024,708.07
3751,7,1,Jul,2023,310.02
3752,1,3,Feb,2024,37.01
3753,17,1,Sep,2023,747.75
3754,1,5,May,2024,403.96
3755,6,1,Apr,2024,526.95
3756,10,4,Feb,2024,844.48
3757,17,4,May,2023,643.89
3758,9,4,Nov,2024,986.37
3759,3,5,Feb,2024,200.4
3760,9,1,Aug,2024,73.44
3761,11,1,Jan,2024,802.36
3762,8,2,Mar,2023,805.3
3763,4,5,Aug,2024,880.37
3764,10,3,Sep,2024,259.82
3765,8,4,May,2023,650.52
3766,2,6,Sep,2024,334.48
3767,8,3,Oct,2024,583.93
3768,9,1,Aug,2024,646.32
3769,20,1,Aug,2024,722.26
3770,18,1,Jun,2024,332.23
3771,14,5,Dec,2023,476.48
3772,18,1,Jul,2023,646.03
3773,2,4,Nov,2024,89.36
3774,11,3,Jan,2023,831.31
3775,10,6,Jun,2023,458.27
3776,8,6,Nov,2024,24.33
3777,13,3,Oct,2023,373.72
3778,9,6,Jun,2023,412.58
3779,10,4,Jul,2023,570.21
3780,14,3,Jun,2023,937.14
3781,9,2,Aug,2023,482.66
3782,2,3,Dec,2023,294.9
3783,20,6,Oct,2024,395.73
3784,17,2,Aug,2024,334.36
3785,7,4,Dec,2024,715.61
3786,12,4,Feb,2024,962.0
3787,11,2,Feb,2024,694.45
3788,3,6,Apr,2024,256.0
3789,2,2,Jan,2024,30.0
3790,4,4,Dec,2024,903.11
3791,17,3,Mar,2024,692.56
3792,8,1,Oct,2023,257.56
3793,4,3,Apr,2023,782.67
3794,18,3,Oct,2023,359.34
3795,1,1,Sep,2024,490.74
3796,18,2,Mar,2023,732.33
3797,12,1,Aug,2023,103.1
3798,6,6,Jul,2023,359.41
3799,4,5,May,2023,339.2
3800,4,4,Jan,2024,782.55
3801,8,4,Sep,2024,950.3
3802,5,2,Dec,2023,708.45
3803,5,6,Jan,2024,72.69
3804,9,6,Nov,2024,914.26
3805,2,6,Dec,2024,13.29
3806,5,2,Dec,2023,144.54
3807,10,6,Aug,2024,404.09
3808,5,6,Nov,2024,501.36
3809,14,6,Sep,2024,196.37
3810,2,3,Oct,2024,695.97
3811,13,6,Jul,2024,495.86
3812,2,1,Jun,2024,775.83
3813,5,1,Jul,2024,462.4
3814,1,6,Jul,2024,964.19
3815,7,6,Sep,2024,90.12
3816,13,6,Mar,2023,374.99
3817,17,5,Jan,2024,232.17
3818,19,6,Dec,2024,374.77
3819,10,5,Apr,2024,482.31
3820,17,3,Sep,2023,684.66
3821,1,6,May,2023,51.74
3822,8,2,Oct,2023,324.01
3823,18,4,Apr,2023,638.77
3824,12,4,Jan,2023,903.54
3825,11,4,Mar,2024,835.25
3826,11,5,Feb,2023,862.23
3827,1,6,Jul,2023,541.6
3828,4,4,Jun,2023,608.42
3829,19,4,Apr,2023,690.01
3830,6,5,Jul,2024,968.75
3831,17,4,Aug,2024,862.47
3832,16,4,Aug,2024,809.64
3833,11,2,Mar,2023,721.19
3834,19,4,May,2024,732.75
3835,4,4,Aug,2024,966.2
3836,16,3,May,2023,634.32
3837,2,3,Feb,2023,549.69
3838,12,5,Nov,2023,293.42
3839,15,6,Oct,2024,657.66
3840,6,3,Dec,2024,107.92
3841,2,5,Jul,2024,384.64
3842,3,1,Apr,2023,114.63
3843,14,1,Nov,2023,555.99
3844,14,2,Nov,2024,67.98
3845,10,6,Mar,2024,583.94
3846,11,1,Jun,2023,599.97
3847,1,6,May,2023,42.5
3848,11,5,Mar,2023,831.14
3849,3,5,Oct,2024,880.06
3850,6,1,Apr,2023,471.38
3851,19,4,Mar,2024,633.81
3852,9,2,Jul,2024,988.46
3853,16,4,Mar,2023,857.36
3854,16,1,Mar,2024,450.81
3855,17,1,Dec,2023,885.46
3856,3,3,Nov,2023,77.44
3857,11,6,Nov,2024,146.44
3858,10,6,Jul,2023,580.76
3859,12,2,Apr,2024,55.84
3860,14,1,Nov,2024,575.97
3861,11,5,Aug,2023,550.69
3862,1,6,Jan,2023,675.64
3863,15,2,Aug,2024,674.75
3864,15,6,Jun,2023,299.12
3865,8,3,Feb,2024,915.99
3866,16,2,May,2023,497.21
3867,13,1,Jan,2024,292.19
3868,10,6,Jun,2024,574.83
3869,15,2,Jul,2024,520.29
3870,2,3,Jun,2024,511.29
3871,12,4,Feb,2024,886.2
3872,19,3,Oct,2024,819.78
3873,2,5,Nov,2024,848.42
3874,16,5,Jun,2023,198.91
3875,12,3,Feb,2024,618.82
3876,17,3,May,2024,177.06
3877,13,5,Jul,2024,834.48
3878,9,4,Sep,2023,42.38
3879,11,5,Sep,2023,616.24
3880,7,5,Oct,2024,806.98
3881,1,6,Mar,2024,275.03
3882,20,3,Jun,2023,692.03
3883,7,2,Apr,2024,664.34
3884,8,2,Nov,2023,123.04
3885,5,4,Nov,2023,854.67
3886,2,2,Jun,2023,845.31
3887,7,5,Aug,2024,449.75
3888,7,6,Dec,2024,506.9
3889,3,3,Aug,2024,814.98
3890,13,1,Oct,2023,867.22
3891,14,2,Sep,2024,292.21
3892,3,5,May,2023,955.34
3893,3,2,Jul,2023,22.72
3894,19,4,Jun,2023,988.63
3895,12,6,Nov,2023,499.53
3896,13,6,Dec,2024,497.99
3897,6,4,Jul,2023,988.34
3898,1,1,Dec,2024,535.42
3899,10,5,Mar,2024,504.28
3900,19,2,Apr,2023,609.83
3901,10,5,Aug,2023,534.34
3902,11,1,Sep,2023,758.56
3903,19,4,May,2023,379.41
3904,16,5,Feb,2023,137.09
3905,2,2,Nov,2024,200.28
3906,9,2,Oct,2024,577.97
3907,3,6,Nov,2023,890.24
3908,13,3,Jan,2024,788.71
3909,9,5,Mar,2024,863.73
3910,12,3,Oct,2023,184.26
3911,15,2,Feb,2024,394.68
3912,19,1,Sep,2024,886.48
3913,13,2,Feb,2023,235.57
3914,8,6,Nov,2023,277.78
3915,15,4,Mar,2023,545.66
3916,2,4,Sep,2024,635.86
3917,16,2,Sep,2023,218.91
3918,11,3,Feb,2023,514.23
3919,1,4,Sep,2023,892.76
3920,7,2,Apr,2024,966.37
3921,19,5,Sep,2023,883.87
3922,9,2,Nov,2024,382.88
3923,4,5,Jan,2024,567.19
3924,20,6,Sep,2024,783.83
3925,4,2,Apr,2024,746.75
3926,17,6,May,2024,98.0
3927,17,5,Oct,2024,986.65
3928,11,2,Oct,2024,454.47
3929,3,5,Aug,2023,332.09
3930,6,3,Aug,2023,591.48
3931,17,1,Sep,2024,138.9
3932,11,4,Jan,2024,392.62
3933,17,1,Apr,2023,214.45
3934,17,5,Apr,2023,209.06
3935,3,3,Nov,2024,816.51
3936,10,5,Aug,2023,203.89
3937,18,5,May,2023,475.49
3938,7,2,Oct,2023,307.83
3939,14,4,Mar,2024,323.65
3940,8,2,Jul,2023,299.44
3941,15,3,Nov,2024,316.21
3942,18,1,Jul,2023,937.25
3943,18,6,Nov,2023,997.73
3944,18,2,Jan,2023,865.65
3945,8,6,Feb,2023,564.61
3946,3,4,Jan,2023,974.53
3947,6,4,Dec,2024,817.24
3948,3,2,Jul,2023,167.01
3949,2,2,Oct,2024,132.61
3950,15,3,Aug,2024,173.04
3951,11,4,Aug,2023,718.0
3952,7,3,Oct,2023,205.73
3953,8,5,Mar,2024,616.55
3954,14,2,Apr,2023,702.25
3955,11,5,Dec,2023,578.34
3956,20,5,Aug,2024,761.09
3957,4,3,Jul,2024,882.97
3958,11,3,Jul,2024,296.17
3959,13,3,Aug,2023,289.64
3960,18,1,Dec,2024,41.06
3961,11,2,Aug,2023,910.81
3962,8,2,May,2024,118.27
3963,12,3,Oct,2024,649.99
3964,17,2,Apr,2023,946.21
3965,16,2,Jul,2023,38.18
3966,14,3,Oct,2024,378.53
3967,4,2,Mar,2023,882.56
3968,5,2,Feb,2024,788.88
3969,14,3,Dec,2024,26.66
3970,8,2,Jun,2024,477.61
3971,9,5,Jun,2024,27.91
3972,2,1,Sep,2023,309.31
3973,9,3,Mar,2023,976.27
3974,10,4,Jun,2024,51.46
3975,9,2,May,2024,567.01
